TOW [0.001 s],WNc [w],Type,AutoBase,Flag2D,Error,Latitude [rad],Longitude [rad],Height [m],Undulation [m],Vn [m/s],Ve [m/s],Vu [m/s],COG [°],RxClkBias [ms],RxClkDrift [ppm],TimeSystem,Datum,NrSV,LC,FC,I,AI,PA,DiffCorrType,ReferenceID,MeanCorrAge [0.01 s],SignalInfo,RAIM integrity flag,Integrity failed,Storm Flag,Accuracy limit exceeded,NrBases,SeedAge [s],SeedType,Latency [0.0001 s],HAccuracy [0.01 m],VAccuracy [0.01 m],Misc,Baseline,Phase center variation,SIGIL,RTCMV,PPVTAge,ARPMarkerOffset
384800700,2355,4,0,0,0,0.887350229246,0.076628453638,119.190,47.352,-0.413,1.443,-0.034,105.96,-0.031063,-0.042,0,0,14,0,0,0,0,0,0,0,170,2228233,1,0,0,0,1,0,0,101,2,2,80,0,0,0,0,1,1
384800800,2355,4,0,0,0,0.887350223681,0.076628491477,119.196,47.352,-0.418,1.530,-0.046,105.27,-0.031067,-0.042,0,0,14,0,0,0,0,0,0,0,180,2228233,1,0,0,0,1,0,0,114,2,2,80,0,0,0,0,1,1
384800900,2355,4,0,0,0,0.887350220897,0.076628522864,119.184,47.352,-0.215,1.373,-0.041,98.92,-0.031071,-0.042,0,0,14,0,0,0,0,0,0,0,190,2228233,1,0,0,0,1,0,0,95,2,2,80,0,0,0,0,1,1
384801000,2355,4,0,0,0,0.887350213354,0.076628556498,119.189,47.352,-0.309,1.211,-0.031,104.29,-0.031075,-0.043,0,0,14,0,0,0,0,0,0,0,200,2228233,1,0,0,0,1,0,0,125,2,2,96,0,0,0,0,2,1
384801100,2355,4,0,0,0,0.887350207703,0.076628590405,119.208,47.352,-0.501,1.349,0.118,110.36,-0.031079,-0.042,0,0,14,0,0,0,0,0,0,0,210,2228233,1,0,0,0,1,0,0,96,2,2,80,0,0,0,0,1,1
384801200,2355,4,0,0,0,0.887350202495,0.076628625833,119.214,47.352,-0.375,1.440,0.159,104.58,-0.031084,-0.042,0,0,14,0,0,0,0,0,0,0,220,2228233,1,0,0,0,1,0,0,103,2,2,80,0,0,0,0,1,1
384801300,2355,4,0,0,0,0.887350196012,0.076628661011,119.214,47.352,-0.355,1.447,0.039,103.80,-0.031088,-0.043,0,0,14,0,0,0,0,0,0,0,230,2228233,1,0,0,0,1,0,0,92,2,2,80,0,0,0,0,1,1
384801400,2355,4,0,0,0,0.887350188718,0.076628696073,119.210,47.352,-0.484,1.421,-0.062,108.79,-0.031092,-0.043,0,0,14,0,0,0,0,0,0,0,240,2228233,1,0,0,0,1,0,0,102,2,2,80,0,0,0,0,1,1
384801500,2355,4,0,0,0,0.887350179561,0.076628728635,119.220,47.352,-0.593,1.341,0.001,113.85,-0.031096,-0.042,0,0,14,0,0,0,0,0,0,0,250,2228233,1,0,0,0,1,0,0,90,2,2,96,0,0,0,0,2,1
384801600,2355,4,0,0,0,0.887350166822,0.076628765066,119.231,47.352,-0.785,1.363,0.131,119.93,-0.031101,-0.042,0,0,14,0,0,0,0,0,0,0,260,2228233,1,0,0,0,1,0,0,102,2,2,80,0,0,0,0,1,1
384801700,2355,4,0,0,0,0.887350157899,0.076628797512,119.230,47.352,-0.747,1.377,0.076,118.47,-0.031105,-0.042,0,0,14,0,0,0,0,0,0,0,270,2228233,1,0,0,0,1,0,0,96,2,2,80,0,0,0,0,1,1
384801800,2355,4,0,0,0,0.887350152625,0.076628833877,119.232,47.352,-0.349,1.387,-0.018,104.14,-0.031109,-0.043,0,0,14,0,0,0,0,0,0,0,280,2228233,1,0,0,0,1,0,0,99,2,2,80,0,0,0,0,1,1
384801900,2355,4,0,0,0,0.887350145256,0.076628867766,119.235,47.352,-0.274,1.438,0.017,100.79,-0.031113,-0.043,0,0,14,0,0,0,0,0,0,0,290,2228233,1,0,0,0,1,0,0,80,2,2,80,0,0,0,0,1,1
384802000,2355,4,0,0,0,0.887350139138,0.076628903422,119.244,47.352,-0.409,1.417,0.057,106.12,-0.031118,-0.042,0,0,14,0,0,0,0,0,0,0,300,2228233,1,0,0,0,1,0,0,113,2,2,96,0,0,0,0,2,1
384802100,2355,4,0,0,0,0.887350135524,0.076628941309,119.241,47.352,-0.314,1.494,0.097,101.86,-0.031122,-0.042,0,0,14,0,0,0,0,0,0,0,310,2228233,1,0,0,0,1,0,0,96,2,3,80,0,0,0,0,1,1
384802200,2355,4,0,0,0,0.887350129420,0.076628976855,119.263,47.352,-0.311,1.500,0.171,101.70,-0.031126,-0.042,0,0,14,0,0,0,0,0,0,0,320,2228233,1,0,0,0,1,0,0,101,2,3,80,0,0,0,0,1,1
384802300,2355,4,0,0,0,0.887350124681,0.076629014038,119.250,47.352,-0.354,1.463,0.059,103.62,-0.031131,-0.043,0,0,14,0,0,0,0,0,0,0,330,2228233,1,0,0,0,1,0,0,84,2,3,80,0,0,0,0,1,1
384802400,2355,4,0,0,0,0.887350119220,0.076629050282,119.256,47.352,-0.322,1.480,-0.079,102.26,-0.031135,-0.043,0,0,14,0,0,0,0,0,0,0,340,2228233,1,0,0,0,1,0,0,97,2,3,80,0,0,0,0,1,1
384802500,2355,4,0,0,0,0.887350114263,0.076629085343,119.254,47.352,-0.311,1.431,-0.039,102.27,-0.031139,-0.042,0,0,14,0,0,0,0,0,0,0,350,2228233,1,0,0,0,1,0,0,84,2,3,96,0,0,0,0,2,1
384802600,2355,4,0,0,0,0.887350104506,0.076629119817,119.264,47.352,-0.467,1.389,0.016,108.58,-0.031143,-0.042,0,0,14,0,0,0,0,0,0,0,60,2228233,1,0,0,0,1,0,0,110,2,3,80,0,0,0,0,1,1
384802700,2355,4,0,0,0,0.887350096856,0.076629151517,119.261,47.352,-0.604,1.300,0.028,114.90,-0.031147,-0.043,0,0,14,0,0,0,0,0,0,0,70,2228233,1,0,0,0,1,0,0,100,2,3,80,0,0,0,0,1,1
384802800,2355,4,0,0,0,0.887350089773,0.076629185440,119.273,47.352,-0.493,1.277,0.060,111.14,-0.031152,-0.043,0,0,14,0,0,0,0,0,0,0,80,2228233,1,0,0,0,1,0,0,107,2,2,80,0,0,0,0,1,1
